 934: 0.313276, 0.298831 avg loss, 0.000761 rate, 13.387174 seconds, 59776 images
 935: 0.211552, 0.290103 avg loss, 0.000764 rate, 13.391444 seconds, 59840 images
 936: 0.224931, 0.283586 avg loss, 0.000768 rate, 13.374766 seconds, 59904 images
 937: 0.300893, 0.285316 avg loss, 0.000771 rate, 13.383681 seconds, 59968 images
 938: 0.215276, 0.278312 avg loss, 0.000774 rate, 13.365025 seconds, 60032 images
 939: 0.258571, 0.276338 avg loss, 0.000777 rate, 13.363410 seconds, 60096 images
 940: 0.229244, 0.271629 avg loss, 0.000781 rate, 13.374174 seconds, 60160 images
 941: 0.282505, 0.272716 avg loss, 0.000784 rate, 21.053142 seconds, 60224 images
 942: 0.288358, 0.274281 avg loss, 0.000787 rate, 21.242200 seconds, 60288 images
 943: 0.331550, 0.280008 avg loss, 0.000791 rate, 21.293743 seconds, 60352 images
 944: 0.265009, 0.278508 avg loss, 0.000794 rate, 21.378170 seconds, 60416 images
 945: 0.309815, 0.281638 avg loss, 0.000797 rate, 21.262805 seconds, 60480 images
 946: 0.320450, 0.285520 avg loss, 0.000801 rate, 21.187306 seconds, 60544 images
 947: 0.261147, 0.283082 avg loss, 0.000804 rate, 21.233429 seconds, 60608 images
 948: 0.351141, 0.289888 avg loss, 0.000808 rate, 21.321499 seconds, 60672 images
 949: 0.307989, 0.291698 avg loss, 0.000811 rate, 21.258851 seconds, 60736 images
 950: 0.379940, 0.300522 avg loss, 0.000815 rate, 21.238993 seconds, 60800 images
 951: 0.287759, 0.299246 avg loss, 0.000818 rate, 13.241096 seconds, 60864 images
 952: 0.344416, 0.303763 avg loss, 0.000821 rate, 13.358120 seconds, 60928 images
 953: 0.172633, 0.290650 avg loss, 0.000825 rate, 13.373675 seconds, 60992 images
 954: 0.369504, 0.298535 avg loss, 0.000828 rate, 13.397340 seconds, 61056 images
 955: 0.291806, 0.297862 avg loss, 0.000832 rate, 13.367354 seconds, 61120 images
 956: 0.316675, 0.299744 avg loss, 0.000835 rate, 13.392518 seconds, 61184 images
 957: 0.273562, 0.297126 avg loss, 0.000839 rate, 13.390145 seconds, 61248 images
 958: 0.199299, 0.287343 avg loss, 0.000842 rate, 13.387470 seconds, 61312 images
 959: 0.274090, 0.286018 avg loss, 0.000846 rate, 13.372622 seconds, 61376 images
 960: 0.200369, 0.277453 avg loss, 0.000849 rate, 13.384786 seconds, 61440 images
 961: 0.301216, 0.279829 avg loss, 0.000853 rate, 11.174988 seconds, 61504 images
 962: 0.249613, 0.276807 avg loss, 0.000856 rate, 11.294918 seconds, 61568 images
 963: 0.271073, 0.276234 avg loss, 0.000860 rate, 11.286037 seconds, 61632 images
 964: 0.247034, 0.273314 avg loss, 0.000864 rate, 11.296155 seconds, 61696 images
 965: 0.196215, 0.265604 avg loss, 0.000867 rate, 11.307113 seconds, 61760 images
 966: 0.286260, 0.267670 avg loss, 0.000871 rate, 11.301035 seconds, 61824 images
 967: 0.319770, 0.272880 avg loss, 0.000874 rate, 11.295186 seconds, 61888 images
 968: 0.182056, 0.263797 avg loss, 0.000878 rate, 11.320981 seconds, 61952 images
 969: 0.226786, 0.260096 avg loss, 0.000882 rate, 11.306218 seconds, 62016 images
 970: 0.232398, 0.257326 avg loss, 0.000885 rate, 11.292913 seconds, 62080 images
 971: 0.245433, 0.256137 avg loss, 0.000889 rate, 13.254448 seconds, 62144 images
 972: 0.233212, 0.253844 avg loss, 0.000893 rate, 13.386744 seconds, 62208 images
 973: 0.219639, 0.250424 avg loss, 0.000896 rate, 13.376112 seconds, 62272 images
 974: 0.268277, 0.252209 avg loss, 0.000900 rate, 13.395759 seconds, 62336 images
 975: 0.235397, 0.250528 avg loss, 0.000904 rate, 13.391941 seconds, 62400 images
 976: 0.239212, 0.249396 avg loss, 0.000907 rate, 13.381757 seconds, 62464 images
 977: 0.242889, 0.248746 avg loss, 0.000911 rate, 13.391985 seconds, 62528 images
 978: 0.186758, 0.242547 avg loss, 0.000915 rate, 13.385874 seconds, 62592 images
 979: 0.217947, 0.240087 avg loss, 0.000919 rate, 13.384994 seconds, 62656 images
 980: 0.225689, 0.238647 avg loss, 0.000922 rate, 13.397983 seconds, 62720 images
 981: 0.323547, 0.247137 avg loss, 0.000926 rate, 7.674311 seconds, 62784 images
 982: 0.248749, 0.247298 avg loss, 0.000930 rate, 7.756369 seconds, 62848 images
 983: 0.317373, 0.254306 avg loss, 0.000934 rate, 7.754038 seconds, 62912 images
 984: 0.260303, 0.254905 avg loss, 0.000938 rate, 7.771675 seconds, 62976 images
 985: 0.250904, 0.254505 avg loss, 0.000941 rate, 7.748562 seconds, 63040 images
 986: 0.290372, 0.258092 avg loss, 0.000945 rate, 7.784332 seconds, 63104 images
 987: 0.207244, 0.253007 avg loss, 0.000949 rate, 7.761984 seconds, 63168 images
 988: 0.310623, 0.258769 avg loss, 0.000953 rate, 7.740895 seconds, 63232 images
 989: 0.340374, 0.266929 avg loss, 0.000957 rate, 7.745483 seconds, 63296 images
 990: 0.344588, 0.274695 avg loss, 0.000961 rate, 7.759475 seconds, 63360 images
 991: 0.286299, 0.275856 avg loss, 0.000964 rate, 7.140230 seconds, 63424 images
 992: 0.253652, 0.273635 avg loss, 0.000968 rate, 7.212326 seconds, 63488 images
 993: 0.215974, 0.267869 avg loss, 0.000972 rate, 7.214762 seconds, 63552 images
 994: 0.288266, 0.269909 avg loss, 0.000976 rate, 7.213849 seconds, 63616 images
 995: 0.277587, 0.270677 avg loss, 0.000980 rate, 7.195795 seconds, 63680 images
 996: 0.299332, 0.273542 avg loss, 0.000984 rate, 7.197645 seconds, 63744 images
 997: 0.255920, 0.271780 avg loss, 0.000988 rate, 7.223617 seconds, 63808 images
 998: 0.301220, 0.274724 avg loss, 0.000992 rate, 7.218177 seconds, 63872 images
 999: 0.309871, 0.278239 avg loss, 0.000996 rate, 7.229066 seconds, 63936 images
 1000: 0.221558, 0.272571 avg loss, 0.001000 rate, 7.222672 seconds, 64000 images
 1001: 0.430447, 0.288358 avg loss, 0.001000 rate, 16.542905 seconds, 64064 images
 1002: 0.353730, 0.294895 avg loss, 0.001000 rate, 16.835517 seconds, 64128 images
 1003: 0.384453, 0.303851 avg loss, 0.001000 rate, 16.684318 seconds, 64192 images
 1004: 0.235336, 0.297000 avg loss, 0.001000 rate, 16.594590 seconds, 64256 images
 1005: 0.350194, 0.302319 avg loss, 0.001000 rate, 16.577264 seconds, 64320 images
 1006: 0.297192, 0.301806 avg loss, 0.001000 rate, 16.632394 seconds, 64384 images
 1007: 0.291891, 0.300815 avg loss, 0.001000 rate, 16.674244 seconds, 64448 images
 1008: 0.213803, 0.292114 avg loss, 0.001000 rate, 16.690736 seconds, 64512 images
 1009: 0.354461, 0.298348 avg loss, 0.001000 rate, 16.629732 seconds, 64576 images
 1010: 0.445408, 0.313054 avg loss, 0.001000 rate, 16.611825 seconds, 64640 images
 1011: 0.235955, 0.305344 avg loss, 0.001000 rate, 11.915683 seconds, 64704 images
 1012: 0.318316, 0.306642 avg loss, 0.001000 rate, 12.026058 seconds, 64768 images
 1013: 0.368877, 0.312865 avg loss, 0.001000 rate, 12.014364 seconds, 64832 images
 1014: 0.422041, 0.323783 avg loss, 0.001000 rate, 12.034557 seconds, 64896 images
 1015: 0.216443, 0.313049 avg loss, 0.001000 rate, 12.040664 seconds, 64960 images
 1016: 0.281241, 0.309868 avg loss, 0.001000 rate, 12.048493 seconds, 65024 images
 1017: 0.274748, 0.306356 avg loss, 0.001000 rate, 12.035304 seconds, 65088 images
 1018: 0.308544, 0.306575 avg loss, 0.001000 rate, 12.035023 seconds, 65152 images
 1019: 0.277676, 0.303685 avg loss, 0.001000 rate, 12.004905 seconds, 65216 images
 1020: 0.283291, 0.301645 avg loss, 0.001000 rate, 12.019745 seconds, 65280 images
 1021: 0.274892, 0.298970 avg loss, 0.001000 rate, 19.723885 seconds, 65344 images
 1022: 0.259851, 0.295058 avg loss, 0.001000 rate, 19.983800 seconds, 65408 images
 1023: 0.382861, 0.303839 avg loss, 0.001000 rate, 19.879779 seconds, 65472 images
 1024: 0.295980, 0.303053 avg loss, 0.001000 rate, 19.837323 seconds, 65536 images
 1025: 0.273695, 0.300117 avg loss, 0.001000 rate, 19.868595 seconds, 65600 images
 1026: 0.381102, 0.308215 avg loss, 0.001000 rate, 19.918565 seconds, 65664 images
 1027: 0.311921, 0.308586 avg loss, 0.001000 rate, 19.902467 seconds, 65728 images
 1028: 0.260375, 0.303765 avg loss, 0.001000 rate, 19.911645 seconds, 65792 images
